°Cover3min,	1	7	1	1	Aaaaa0aaa	1	°°°C°Co,n,in,min,	0
tothetwo-necked	0	14	0	1	aaaaaaaaaaaaaa	1	tttototdedkedcked	0
-1H-indole(	1	6	1	1	0Aaaaaaa	1	---1-1H(e(le(ole(	0
Thesolutionof	1	12	0	0	Aaaaaaaaaaaaa	1	TTThThefofnofonof	0
until	0	5	0	0	aaaaa	1	uuununtliltilntil	0
9)	0	0	1	1	0	0		0
,52mmHg).	1	3	2	1	00aaAa	1	,,,5,52.).g).Hg).	0
g,64-68%	0	1	4	1	a0000	1	ggg,g,6%8%68%-68%	0
glass	0	5	0	0	aaaaa	1	ggglglasssasslass	0
V93P0014S228972902	3	0	15	0	A00A0000A000000000	1	VVV9V932029022902	0
90	0	0	2	0	00	0		0
96	0	0	2	0	00	0		0
S117511761silica	1	6	9	0	A000000000aaaaaa	1	SSS1S11acaicalica	0
oilcontains	0	11	0	0	aaaaaaaaaaa	1	oooioilsnsinsains	0
filledwithnitrogen	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	fffifilnengenogen	0
1923ethyl	0	5	4	0	0000aaaaa	1	1119192lylhylthyl	0
CLASSV93P0014S227512764	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA4647642764	0
28972902waterCLASS	5	5	8	0	00000000aaaaaAAAAA	1	2228289SSSASSLASS	0
S211181123	1	0	9	0	A000000000	1	SSS2S213231231123	0
(cylindrical,	0	11	0	1	aaaaaaaaaaa	1	(((c(cy,l,al,cal,	0
Theresultingmixtureisallowed	1	27	0	0	Aaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	TTThThededwedowed	0
a300-mLseparatoryfunnel.	1	18	3	1	a000aAaaaaaaaaaaaaaaaa	1	aaa3a30.l.el.nel.	0
isstarted,to	0	11	0	1	aaaaaaaaaaa	1	iiisissoto,tod,to	0
oftheaddition,	0	13	0	1	aaaaaaaaaaaaa	1	ooofoft,n,on,ion,	0
100-mLpressure-equalizingdropping	1	27	3	1	000aAaaaaaaaaaaaaaaaaaaaaaaaaaa	1	1110100gngingping	0
arefittedwitharubber	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	aaararererberbber	0
10.0mL	1	1	3	1	000aA	1	111010.LmL0mL.0mL	0
iscollectedwith	0	15	0	0	aaaaaaaaaaaaaaa	1	iiisischthithwith	0
.Thebath	1	6	0	1	Aaaaaaa	1	...T.Thhthathbath	0
V93P0014S2363371	3	0	13	0	A00A0000A0000000	1	VVV9V931713713371	0
(3.6g	0	1	2	1	00a	1	(((3(3.g6g.6g3.6g	0
19612-(2-bromophenyl)	0	11	6	1	000000aaaaaaaaaaa	1	1119196)l)yl)nyl)	0
A	1	0	0	0	A	0		0
thereactionflask	0	16	0	0	aaaaaaaaaaaaaaaa	1	ttththekskasklask	0
addedtothereactionflask	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	aaadaddkskasklask	0
1349ChlorodicyclohexylphosphineCLASSV93P0014	8	26	10	0	0000AaaaaaaaaaaaaaaaaaaaaaaaaaaAAAAAA00A0000	1	11131344140140014	0
16861695phosphineCLASS	5	9	8	0	00000000aaaaaaaaaAAAAA	1	1116168SSSASSLASS	0
206	0	0	3	0	000	0		0
height)with81	0	10	2	1	aaaaaaaaaa00	1	hhhehei181h81th81	0
packedheight)on	0	14	0	1	aaaaaaaaaaaaaa	1	pppapacnon)ont)on	0
reactionflaskis	0	15	0	0	aaaaaaaaaaaaaaa	1	rrrereasiskisskis	0
V93P0014S3984998	3	0	13	0	A00A0000A0000000	1	VVV9V938989984998	0
mL)isaddedwith	1	12	0	1	aAaaaaaaaaaaa	1	mmmLmL)hthithwith	0
round-bottomedflaskischarged	0	27	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrroroudedgedrged	0
50-mLpressure-equalizing	1	19	2	1	00aAaaaaaaaaaaaaaaaaaa	1	555050-gngingzing	0
undervacuum(Note20	1	14	2	1	aaaaaaaaaaaAaaa00	1	uuunund020e20te20	0
S32495	1	0	5	0	A00000	1	SSS3S325954952495	0
Thecombinedorganic	1	17	0	0	Aaaaaaaaaaaaaaaaaa	1	TTThThecicnicanic	0
inStepC.	2	5	0	1	aaAaaaA	1	iiininS.C.pC.epC.	0
S21626	1	0	5	0	A00000	1	SSS2S216266261626	0
V93P0014S1840843ice	3	3	13	0	A00A0000A0000000aaa	1	VVV9V93eceice3ice	0
CLASSV93P0014S123682374	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA4743742374	0
2740	0	0	4	0	0000	1	22272740407402740	0
V93P0014S22926	3	0	11	0	A00A0000A00000	1	VVV9V936269262926	0
S2902910nitrogenCLASS	6	8	7	0	A0000000aaaaaaaaAAAAA	1	SSS2S29SSSASSLASS	0
inan	0	4	0	0	aaaa	1	iiininanannaninan	0
cooledto	0	8	0	0	aaaaaaaa	1	cccocoootodtoedto	0
bysuction	0	9	0	0	aaaaaaaaa	1	bbbybysnoniontion	0
S220642079tetrahydrofuran	1	15	9	0	A000000000aaaaaaaaaaaaaaa	1	SSS2S22nanranuran	0
packedheight)on50	0	14	2	1	aaaaaaaaaaaaaa00	1	pppapac050n50on50	0
inethylacetate(2	0	14	1	1	aaaaaaaaaaaaaa0	1	iiinine2(2e(2te(2	0
S24506	1	0	5	0	A00000	1	SSS2S246065064506	0
S118051818	1	0	9	0	A000000000	1	SSS1S118188181818	0
purifiedbycolumnchromatography(	0	30	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	pppupur(y(hy(phy(	0
x100mL	1	2	3	0	a000aA	1	xxx1x10LmL0mL00mL	0
V93P0014S1330	3	0	10	0	A00A0000A0000	1	VVV9V930303301330	0
placingthe	0	10	0	0	aaaaaaaaaa	1	ppplplaehethegthe	0
eluentcontainingtheproduct	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	eeelelutctuctduct	0
2749	0	0	4	0	0000	1	22272749497492749	0
isrepeatedfor	0	13	0	0	aaaaaaaaaaaaa	1	iiisisrrorfordfor	0
mL)andvigorously	1	14	0	1	aAaaaaaaaaaaaaa	1	mmmLmL)ylyslyusly	0
100mL,	1	1	3	1	000aA	1	1110100,L,mL,0mL,	0
powderiscollectedbysuction	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	pppopownoniontion	0
within2hand	0	10	1	0	aaaaaa0aaaa	1	wwwiwitdndandhand	0
Thesuspensioniscooled	1	20	0	0	Aaaaaaaaaaaaaaaaaaaaa	1	TTThThededledoled	0
flasktorinse	0	12	0	0	aaaaaaaaaaaa	1	ffflflaesenseinse	0
bythefollowingprocess	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	bbbybytsssesscess	0
funneltoformasolution	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	fffufunnoniontion	0
g,Note5	1	4	1	1	aAaaa0	1	ggg,g,N5e5te5ote5	0
isrefluxeduntil	0	15	0	0	aaaaaaaaaaaaaaa	1	iiisisrliltilntil	0
arubberseptumanda	0	17	0	0	aaaaaaaaaaaaaaaaa	1	aaararuadandaanda	0
solution	0	8	0	0	aaaaaaaa	1	sssosolnoniontion	0
a300-mLseparatory	1	12	3	1	a000aAaaaaaaaaaa	1	aaa3a30yryorytory	0
temperaturewithin	0	17	0	0	aaaaaaaaaaaaaaaaa	1	tttetemninhinthin	0
acetateCLASSV93P0014S23588	8	7	11	0	aaaaaaaAAAAAA00A0000A00000	1	aaacace8885883588	0
°Cinadry	1	6	0	0	Aaaaaaa	1	°°°C°Ciyrydryadry	0
ice-cold	0	7	0	1	aaaaaaa	1	iiicicedldoldcold	0
),dried	0	5	0	1	aaaaa	1	))),),ddediedried	0
3.6g)is	0	3	2	1	00aaa	1	333.3.6sis)isg)is	0
Note10)anddichloromethane	1	21	2	1	Aaaa00aaaaaaaaaaaaaaaaaa	1	NNNoNoteneanehane	0
min,andadditionalanhydrous	0	25	0	1	aaaaaaaaaaaaaaaaaaaaaaaaa	1	mmmiminsusousrous	0
temperature,andstirred	0	21	0	1	aaaaaaaaaaaaaaaaaaaaa	1	tttetemdedredrred	0
at7	0	2	1	0	aa0	0		0
deionizedwater	0	14	0	0	aaaaaaaaaaaaaa	1	dddedeirerterater	0
S3962969dry	1	3	7	0	A0000000aaa	1	SSS3S39yrydry9dry	0
bar(cylindrical	0	14	0	1	aaaaaaaaaaaaaa	1	bbbabarlalcalical	0
,1400mLiscollected	1	12	4	1	0000aAaaaaaaaaaaa	1	,,,1,14dedtedcted	0
844849	0	0	6	0	000000	1	88848449498494849	0
-1-methyl-1H-indoleCLASSV93P0014S3305	9	12	12	1	0aaaaaa0AaaaaaaAAAAAA00A0000A0000	1	---1-1-5053053305	0
mmHg)for15min	1	9	2	1	aaAaaaa00aaa	1	mmmmmmHninmin5min	0
S115091524dichloromethane	1	15	9	0	A000000000aaaaaaaaaaaaaaa	1	SSS1S11eneanehane	0
oiliscooled	0	11	0	0	aaaaaaaaaaa	1	oooioildedledoled	0
1762-	0	0	4	1	0000	1	1117176-2-62-762-	0
18841897ethylacetateCLASS	5	12	8	0	00000000aaaaaaaaaaaaAAAAA	1	1118188SSSASSLASS	0
Notes18and28)	1	7	4	1	Aaaaa00aaa00	1	NNNoNot)8)28)d28)	0
orange-yellowoilanddriedat	0	25	0	1	aaaaaaaaaaaaaaaaaaaaaaaaa	1	ooororatatdatedat	0
17)	0	0	2	1	00	0		0
isstirredat120°C	1	11	3	0	aaaaaaaaaaa000A	1	iiisissC°C0°C20°C	0
againdichloromethane(100	0	20	3	1	aaaaaaaaaaaaaaaaaaaa000	1	aaagaga000100(100	0
stirredfor30	0	10	2	0	aaaaaaaaaa00	1	ssststi030r30or30	0
sodiumhydride(	0	13	0	1	aaaaaaaaaaaaa	1	sssosod(e(de(ide(	0
,2.6g,	0	1	2	1	00a	1	,,,2,2.,g,6g,.6g,	0
174	0	0	3	0	000	0		0
sodiumhydride,	0	13	0	1	aaaaaaaaaaaaa	1	sssosod,e,de,ide,	0
Dimethylsulfate(0.99mL	2	15	3	1	Aaaaaaaaaaaaaaa000aA	1	DDDiDimLmL9mL99mL	0
point,250mL	1	6	3	1	aaaaa000aA	1	pppopoiLmL0mL50mL	0
V93P0014S236023608	3	0	15	0	A00A0000A000000000	1	VVV9V938086083608	0
0.46g	0	1	3	1	000a	1	000.0.4g6g46g.46g	0
2902water	0	5	4	0	0000aaaaa	1	2229290rerterater	0
reactionflaskisequippedwith	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrrereahthithwith	0
,250mLof	1	3	3	1	000aAaa	1	,,,2,25fofLofmLof	0
suctionfiltrationona	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	sssusucanaonanona	0
toluene(2mL	1	8	1	1	aaaaaaa0aA	1	tttotolLmL2mL(2mL	0
toluene(2	0	7	1	1	aaaaaaa0	1	tttotol2(2e(2ne(2	0
funnel.Thereaction	1	16	0	1	aaaaaaAaaaaaaaaaa	1	fffufunnoniontion	0
acetateCLASSV93P0014	7	7	6	0	aaaaaaaAAAAAA00A0000	1	aaacace4140140014	0
2-(2-Bromophenyl)-1H-indole	2	16	3	1	00Aaaaaaaaaaa0Aaaaaaa	1	222-2-(eleoledole	1
4511waterCLASS	5	5	4	0	0000aaaaaAAAAA	1	4445451SSSASSLASS	0
4650	0	0	4	0	0000	1	44464650506504650	0
addedwithstirringby	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	aaadaddybygbyngby	0
10min	0	3	2	0	00aaa	1	111010mninmin0min	0
3812ethyl	0	5	4	0	0000aaaaa	1	3338381lylhylthyl	0
S23411	1	0	5	0	A00000	1	SSS2S231114113411	0
(2-bromophenyl)-1H-indole.	1	17	2	1	0aaaaaaaaaaa0Aaaaaaa	1	(((2(2-.e.le.ole.	0
(2-bromophenyl)-1H-indole(	1	17	2	1	0aaaaaaaaaaa0Aaaaaaa	1	(((2(2-(e(le(ole(	0
totheseparatoryfunnel.	0	21	0	1	aaaaaaaaaaaaaaaaaaaaa	1	tttotot.l.el.nel.	0
(Note16)	1	3	2	1	Aaaa00	1	(((N(No)6)16)e16)	0
1285dichloromethaneCLASS	5	15	4	0	0000aaaaaaaaaaaaaaaAAAAA	1	1112128SSSASSLASS	0
Polyphosphoricacid	1	17	0	0	Aaaaaaaaaaaaaaaaaa	1	PPPoPoldidcidacid	1
T01569	1	0	5	0	A00000	1	TTT0T019695691569	0
25742582methanolCLASSV93P0014	7	8	14	0	00000000aaaaaaaaAAAAAA00A0000	1	22252574140140014	0
S211181123waterCLASS	6	5	9	0	A000000000aaaaaAAAAA	1	SSS2S21SSSASSLASS	0
andagaindichloromethane(	0	23	0	1	aaaaaaaaaaaaaaaaaaaaaaa	1	aaanand(e(ne(ane(	0
S3984998	1	0	7	0	A0000000	1	SSS3S398989984998	0
withnitrogen.The	1	14	0	1	aaaaaaaaaaaaAaa	1	wwwiwiteheThe.The	0
ethanol(3x5	0	8	2	1	aaaaaaa0a0	1	eeeteth5x53x5(3x5	0
300-mL	1	1	3	1	000aA	1	3330300LmL-mL0-mL	0
x15mm	0	3	2	0	a00aa	1	xxx1x15mmm5mm15mm	0
Thissolid	1	8	0	0	Aaaaaaaaa	1	TTThThididlidolid	0
condenser,	0	9	0	1	aaaaaaaaa	1	cccocon,r,er,ser,	0
distilledhexane	0	15	0	0	aaaaaaaaaaaaaaa	1	dddidiseneanexane	0
1.ApparatusAssembly	2	15	1	1	0AaaaaaaaaAaaaaaaa	1	111.1.Aylyblymbly	0
31263131	0	0	8	0	00000000	1	33313121311313131	0
driedat0.2	0	7	2	1	aaaaaaa00	1	dddrdri2.20.2t0.2	0
2.7g	0	1	2	1	00a	1	222.2.7g7g.7g2.7g	0
(10.0mL	1	1	3	1	000aA	1	(((1(10LmL0mL.0mL	0
funneltothe	0	11	0	0	aaaaaaaaaaa	1	fffufunehetheothe	0
4.0g	0	1	2	1	00a	1	444.4.0g0g.0g4.0g	0
Theprecipitateiscollectedby	1	26	0	0	Aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	TTThTheybydbyedby	0
x1	0	1	1	0	a0	0		0
CLASSV93P0014S31018	8	0	11	0	AAAAAA00A0000A00000	1	CCCLCLA8180181018	0
(oval,	0	4	0	1	aaaa	1	(((o(ov,l,al,val,	0
Thefunnelis	1	10	0	0	Aaaaaaaaaaa	1	TTThThesisliselis	0
themixtureisstirred	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	ttththededredrred	0
1118	0	0	4	0	0000	1	11111118181181118	0
)andbrine(20	0	8	2	1	aaaaaaaa00	1	)))a)an020(20e(20	0
4).Polyphosphoricacid	1	17	1	1	0Aaaaaaaaaaaaaaaaaa	1	444)4).didcidacid	0
Note15).The	2	5	2	1	Aaaa00Aaa	1	NNNoNoteheThe.The	0
CLASSV93P0014S2934	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA4349342934	0
,2.6g	0	1	2	1	00a	1	,,,2,2.g6g.6g2.6g	0
funnelover3min	0	13	1	0	aaaaaaaaaa0aaa	1	fffufunninmin3min	0
combinedorganicextractareconcentrated	0	37	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	cccocomdedtedated	0
methanolCLASSV93P0014S11779	8	8	11	0	aaaaaaaaAAAAAA00A0000A00000	1	mmmemet9797791779	0
167116982-(	0	0	9	1	000000000	1	1116167(-(2-(82-(	0
fittedwitharubberseptum	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	fffifitmumtumptum	0
placedinapre-heatedoil	0	21	0	1	aaaaaaaaaaaaaaaaaaaaa	1	ppplplaliloildoil	0
S2934949	1	0	7	0	A0000000	1	SSS2S299499494949	0
21732181	0	0	8	0	00000000	1	22212171811812181	0
give2-(	0	4	1	1	aaaa0	1	gggigiv(-(2-(e2-(	0
S3962	1	0	4	0	A0000	1	SSS3S392629623962	0
isremovedand	0	12	0	0	aaaaaaaaaaaa	1	iiisisrdndanddand	0
12mmol	0	4	2	0	00aaaa	1	111212mlolmolmmol	0
16)areadded	0	8	2	1	00aaaaaaaa	1	111616)deddeddded	0
S2431439nitrogenCLASS	6	8	7	0	A0000000aaaaaaaaAAAAA	1	SSS2S24SSSASSLASS	0
adryice-acetonebath	0	18	0	1	aaaaaaaaaaaaaaaaaa	1	aaadadrhthathbath	0
tetrahydrofuranCLASSV93P0014S11924	8	15	11	0	aaaaaaaaaaaaaaaAAAAAA00A0000A00000	1	tttetet4249241924	0
S38628982-	1	0	8	1	A00000000	1	SSS3S38-2-82-982-	0
V93P0014S231263131	3	0	15	0	A00A0000A000000000	1	VVV9V931311313131	0
bymean	0	6	0	0	aaaaaa	1	bbbybymnaneanmean	0
result	0	6	0	0	aaaaaa	1	rrrerestltultsult	0
(3.5-cmdiameterx15-cm	0	13	4	1	00aaaaaaaaaaa00aa	1	(((3(3.mcm-cm5-cm	0
ChlorodicyclohexylphosphineCLASSV93P0014S23411	9	26	11	0	AaaaaaaaaaaaaaaaaaaaaaaaaaaAAAAAA00A0000A00000	1	CCChChl1114113411	0
S214911499nitrogenCLASS	6	8	9	0	A000000000aaaaaaaaAAAAA	1	SSS2S21SSSASSLASS	0
tetrahydrofuranCLASSV93P0014S23602	8	15	11	0	aaaaaaaaaaaaaaaAAAAAA00A0000A00000	1	tttetet2026023602	0
withnitrogenthree	0	17	0	0	aaaaaaaaaaaaaaaaa	1	wwwiwiteeereehree	0
3302-(	0	0	4	1	0000	1	3333330(-(2-(02-(	0
3431hexaneCLASSV93P0014	7	6	10	0	0000aaaaaaAAAAAA00A0000	1	33343434140140014	0
inethylacetate(	0	14	0	1	aaaaaaaaaaaaaa	1	iiinine(e(te(ate(	0
862898	0	0	6	0	000000	1	88868628988982898	0
.ApparatusAssemblyforStep	3	21	0	1	AaaaaaaaaAaaaaaaaaaaAaaa	1	...A.AppeptepStep	0
thereaction(Notes	1	15	0	1	aaaaaaaaaaaAaaaa	1	ttththesestesotes	0
185718842-(2-bromophenyl	0	11	10	1	0000000000aaaaaaaaaaa	1	1118185lylnylenyl	0
offractioniscollected	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	ooofoffdedtedcted	0
stopperisremovedand100-mL	1	20	3	1	aaaaaaaaaaaaaaaaaaa000aA	1	ssststoLmL-mL0-mL	0
stirredto	0	9	0	0	aaaaaaaaa	1	ssststiotodtoedto	0
3.5-3.7g,	0	1	4	1	0000a	1	333.3.5,g,7g,.7g,	0
ismaintainedfor10min	0	18	2	0	aaaaaaaaaaaaaaa00aaa	1	iiisismninmin0min	0
C.2-	1	0	1	1	A0	1	CCC.C.2-2-.2-C.2-	0
25)	0	0	2	1	00	0		0
531hexaneCLASSV93P0014S3	8	6	10	0	000aaaaaaAAAAAA00A0000A0	1	55535313S34S314S3	0
)withstirring	0	12	0	1	aaaaaaaaaaaa	1	)))w)wigngingring	0
purifiedby	0	10	0	0	aaaaaaaaaa	1	pppupurybydbyedby	0
S1435450	1	0	7	0	A0000000	1	SSS1S140504505450	0
temperatureisraised	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	tttetemdedsedised	0
adescribedinStep	1	15	0	0	aaaaaaaaaaaaAaaa	1	aaadadepeptepStep	0
250	0	0	3	0	000	0		0
),andthen	0	7	0	1	aaaaaaa	1	))),),anenhenthen	0
255	0	0	3	0	000	0		0
-1-methyl-1H-indoleCLASSV93P0014S359	9	12	11	1	0aaaaaa0AaaaaaaAAAAAA00A0000A000	1	---1-1-959359S359	0
cooledin	0	8	0	0	aaaaaaaa	1	cccocoonindinedin	0
ice-waterbath.Figure1	1	17	1	1	aaaaaaaaaaaaAaaaaa0	1	iiicice1e1re1ure1	0
,crystallizationof	0	17	0	1	aaaaaaaaaaaaaaaaa	1	,,,c,crfofnofonof	0
vigorouslystirred	0	17	0	0	aaaaaaaaaaaaaaaaa	1	vvvivigdedredrred	0
droppingfunnelover3min	0	21	1	0	aaaaaaaaaaaaaaaaaa0aaa	1	dddrdroninmin3min	0
.	0	0	0	1		0		0
.Thebathtemperature	1	17	0	1	Aaaaaaaaaaaaaaaaaa	1	...T.Thereureture	0
S310181024hexane	1	6	9	0	A000000000aaaaaa	1	SSS3S31eneanexane	0
funnelover3	0	10	1	0	aaaaaaaaaa0	1	fffufun3r3er3ver3	0
stirringismaintainedfor	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	ssststirorfordfor	0
)andbrine(	0	8	0	1	aaaaaaaa	1	)))a)an(e(ne(ine(	0
rodfor30min	0	9	2	0	aaaaaa00aaa	1	rrrorodninmin0min	0
17791792	0	0	8	0	00000000	1	11171772927921792	0
S118981904hexaneCLASS	6	6	9	0	A000000000aaaaaaAAAAA	1	SSS1S11SSSASSLASS	0
n-butyllithiumsolutioninto	0	25	0	1	aaaaaaaaaaaaaaaaaaaaaaaaa	1	nnn-n-botontointo	0
:hexane).The	1	8	0	1	aaaaaaAaa	1	:::h:heeheThe.The	0
CLASSV93P0014S3	8	0	7	0	AAAAAA00A0000A0	1	CCCLCLA3S34S314S3	0
