bathisreplacedbya	0	17	0	0	aaaaaaaaaaaaaaaaa	1	bbbabatayabyadbya	0
S112911299	1	0	9	0	A000000000	1	SSS1S119992991299	0
bathisreplaced	0	14	0	0	aaaaaaaaaaaaaa	1	bbbabatdedcedaced	0
S1909913	1	0	7	0	A0000000	1	SSS1S193139139913	0
S1431743394,4-dimethoxybut-1-yneCLASS	6	15	12	1	A00000000000aaaaaaaaaaaa0aaaAAAAA	1	SSS1S14SSSASSLASS	0
27652769NaOHCLASS	8	1	8	0	00000000AaAAAAAAA	1	2227276SSSASSLASS	0
Themixtureisheated	1	17	0	0	Aaaaaaaaaaaaaaaaaa	1	TTThThededtedated	0
V92P0013S11588	3	0	11	0	A00A0000A00000	1	VVV9V928885881588	0
mmHg)anda	1	7	0	1	aaAaaaaa	1	mmmmmmHadandaanda	0
Perkintriangle,and	1	16	0	1	Aaaaaaaaaaaaaaaaa	1	PPPePerdndand,and	0
resultinggraysuspensionis	0	25	0	0	aaaaaaaaaaaaaaaaaaaaaaaaa	1	rrreressisnisonis	0
(Note5)	1	3	1	1	Aaaa0	1	(((N(No)5)e5)te5)	0
8mm,	0	2	1	1	0aa	1	888m8mm,m,mm,8mm,	0
powder(	0	6	0	1	aaaaaa	1	pppopow(r(er(der(	0
minand	0	6	0	0	aaaaaa	1	mmmimindndandnand	0
)arecollected.The	1	14	0	1	aaaaaaaaaaaaAaa	1	)))a)areheThe.The	0
S119481955acetoneCLASS	6	7	9	0	A000000000aaaaaaaAAAAA	1	SSS1S11SSSASSLASS	0
minand160mLof	1	9	3	0	aaaaaa000aAaa	1	mmmiminfofLofmLof	0
6.56g,243	0	1	6	1	000a000	1	666.6.5343243,243	0
2x100mL)	1	2	4	1	0a000aA	1	222x2x1)L)mL)0mL)	0
Friedrichscondenserfitted	1	24	0	0	Aaaaaaaaaaaaaaaaaaaaaaaaa	1	FFFrFridedtedtted	0
tocooltoroom	0	12	0	0	aaaaaaaaaaaa	1	tttotocmomoomroom	0
bathforanadditionalhour	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	bbbabatrurourhour	0
funnelfittedwitharubber	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	fffufunrerberbber	0
6.56g	0	1	3	1	000a	1	666.6.5g6g56g.56g	0
S127652769NaOH	4	1	9	0	A000000000AaAA	1	SSS1S12HOHaOHNaOH	0
)ischarged	0	9	0	1	aaaaaaaaa	1	)))i)isdedgedrged	0
powder(6.56g	0	7	3	1	aaaaaa000a	1	pppopowg6g56g.56g	0
trimethylorthoformateCLASS	5	21	0	0	aaaaaaaaaaaaaaaaaaaaaAAAAA	1	tttrtriSSSASSLASS	0
green-brown	0	10	0	1	aaaaaaaaaa	1	gggrgrenwnownrown	0
theexcessaluminumpowderto	0	25	0	0	aaaaaaaaaaaaaaaaaaaaaaaaa	1	ttththeotortoerto	0
160mLofdeionized	1	12	3	0	000aAaaaaaaaaaaa	1	1116160dedzedized	0
transferredviacannulatoa	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	tttrtraaoatoaatoa	0
adapter,a125-mL	1	9	3	1	aaaaaaaa000aA	1	aaadadaLmL-mL5-mL	0
a13x8mm	0	4	3	0	a00a0aa	1	aaa1a13mmm8mmx8mm	0
,which	0	5	0	1	aaaaa	1	,,,w,whhchichhich	0
ovalmagneticstirbar,	0	19	0	1	aaaaaaaaaaaaaaaaaaa	1	ooovova,r,ar,bar,	0
transferredtoa1-Lseparatory	1	24	1	1	aaaaaaaaaaaaaa0Aaaaaaaaaaa	1	tttrtrayryorytory	0
Theacetone/dryicebath	1	19	0	1	Aaaaaaaaaaaaaaaaaaaa	1	TTThThehthathbath	0
brownsupernatantsolutionis	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	bbbrbrosisnisonis	0
fromtherubberseptum	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	fffrfromumtumptum	0
S116961700Et2O	3	1	10	0	A000000000Aa0A	1	SSS1S11O2Ot2OEt2O	0
(17.9mL	1	1	3	1	000aA	1	(((1(17LmL9mL.9mL	0
V92P0013S12833	3	0	11	0	A00A0000A00000	1	VVV9V923338332833	0
withasolutionof	0	15	0	0	aaaaaaaaaaaaaaa	1	wwwiwitfofnofonof	0
isconcentrated	0	14	0	0	aaaaaaaaaaaaaa	1	iiisiscdedtedated	0
heatedatreflux(	0	14	0	1	aaaaaaaaaaaaaa	1	hhhehea(x(ux(lux(	0
andequippedwitha	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaanandahathaitha	0
septum,a	0	7	0	1	aaaaaaa	1	sssesepa,am,aum,a	0
water(2	0	5	1	1	aaaaa0	1	wwwawat2(2r(2er(2	0
V92P0013S119481955	3	0	15	0	A00A0000A000000000	1	VVV9V925559551955	0
adapter(see	0	10	0	1	aaaaaaaaaa	1	aaadadaeeesee(see	0
.Theglass	1	7	0	1	Aaaaaaaa	1	...T.Thsssasslass	0
mixtureisallowedtowarm	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	mmmimixmrmarmwarm	0
isseparatedandextractedwith	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	iiisisshthithwith	0
inanoil	0	7	0	0	aaaaaaa	1	iiininaliloilnoil	0
40mL)(	1	1	2	1	00aA	1	444040m()(L)(mL)(	0
,243	0	0	3	1	000	1	,,,2,24343243,243	0
collected(see	0	12	0	1	aaaaaaaaaaaa	1	cccocoleeesee(see	0
(Note5)in	1	5	1	1	Aaaa0aa	1	(((N(Nonin)in5)in	0
10)	0	0	2	1	00	0		0
2446	0	0	4	0	0000	1	22242446464462446	0
andthereactionmixture	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	aaanandereureture	0
bromidesolution	0	15	0	0	aaaaaaaaaaaaaaa	1	bbbrbrononiontion	0
224,4-Dimethoxybut-1-yneCLASS	6	14	5	1	0000Aaaaaaaaaaaa0aaaAAAAA	1	2222224SSSASSLASS	0
allowtheexcessaluminum	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	aaalallmumnuminum	0
foranadditionalhourand	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	fffofordndandrand	0
NaClCLASSV92P0013S1	10	2	7	0	AaAaAAAAAA00A0000A0	1	NNNaNaC1S13S113S1	0
residual	0	8	0	0	aaaaaaaa	1	rrrereslalualdual	0
inletadapter,a	0	13	0	1	aaaaaaaaaaaaa	1	iiininla,ar,aer,a	0
stopper(Note1	1	10	1	1	aaaaaaaAaaa0	1	ssststo1e1te1ote1	0
volatilesolventhaveevaporated,	0	29	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	vvvovol,d,ed,ted,	0
filteredthroughfilter	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	fffifilrerterlter	0
theresidueinthe	0	15	0	0	aaaaaaaaaaaaaaa	1	ttththeehethenthe	0
Aforerunofca.	1	11	0	1	Aaaaaaaaaaaa	1	AAAfAfo.a.ca.fca.	0
100	0	0	3	0	000	0		0
dry	0	3	0	0	aaa	0		0
(Note8).	1	3	1	1	Aaaa0	1	(((N(No.).8).e8).	0
over50min	0	7	2	0	aaaa00aaa	1	ooovoveninmin0min	0
solutionoftrimethylorthoformate	0	31	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	sssosoleteatemate	0
).Thedistillationhead	1	18	0	1	Aaaaaaaaaaaaaaaaaaa	1	))).).Tdadeadhead	0
isthenremovedfrom	0	17	0	0	aaaaaaaaaaaaaaaaa	1	iiisistmomromfrom	0
1CLASS	5	0	1	0	0AAAAA	1	111C1CLSSSASSLASS	0
isrinsed	0	8	0	0	aaaaaaaa	1	iiisisrdedsednsed	0
V92P0013S126912695	3	0	15	0	A00A0000A000000000	1	VVV9V925956952695	0
30min	0	3	2	0	00aaa	1	333030mninmin0min	0
andaglassstopper	0	16	0	0	aaaaaaaaaaaaaaaa	1	aaanandrerperpper	0
arewashedwith5	0	13	1	0	aaaaaaaaaaaaa0	1	aaarare5h5th5ith5	0
1CLASSV92P0013	7	0	7	0	0AAAAAA00A0000	1	111C1CL3130130013	0
atotalyieldof14.3-14.6	0	13	6	1	aaaaaaaaaaaaa000000	1	aaatato6.64.614.6	0
Teflon-coatedmagneticstirbar	1	26	0	1	Aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	TTTeTefrarbarrbar	0
,three-necked,round-bottomed	0	24	0	1	aaaaaaaaaaaaaaaaaaaaaaaa	1	,,,t,thdedmedomed	0
1963dryice	0	6	4	0	0000aaaaaa	1	1119196eceiceyice	0
thereactionmixtureis	0	20	0	0	aaaaaaaaaaaaaaaaaaaa	1	ttththesiseisreis	0
S11291	1	0	5	0	A00000	1	SSS1S111912911291	0
ofca.15mL	1	5	2	1	aaaa00aA	1	ooofofcLmL5mL15mL	0
distilled	0	9	0	0	aaaaaaaaa	1	dddidisdedledlled	0
andsubsequentlythe	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	aaanandehetheythe	0
thevolatilesolventhave	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	ttththeeveavehave	0
total	0	5	0	0	aaaaa	1	tttototlaltalotal	0
washedwith5M	1	10	1	0	aaaaaaaaaa0A	1	wwwawasM5Mh5Mth5M	0
resultingyellow	0	15	0	0	aaaaaaaaaaaaaaa	1	rrrereswowlowllow	0
powdertosettleand	0	17	0	0	aaaaaaaaaaaaaaaaa	1	pppopowdndandeand	0
the1-L	1	3	1	1	aaa0A	1	ttththeL-L1-Le1-L	0
,temperature	0	11	0	1	aaaaaaaaaaa	1	,,,t,teereureture	0
Synthesisof4,4-Dimethoxybut-1-yne4,4-Dimethoxybut-1-yne	3	38	6	1	Aaaaaaaaaaa00Aaaaaaaaaaaa0aaa00Aaaaaaaaaaaa0aaa	1	SSSySyneneyne-yne	0
layerare	0	8	0	0	aaaaaaaa	1	lllalayerearerare	0
temperature.	0	11	0	1	aaaaaaaaaaa	1	tttetem.e.re.ure.	0
Thesolid	1	7	0	0	Aaaaaaaa	1	TTThThedidlidolid	0
mixtureatgentlereflux	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	mmmimixxuxluxflux	0
flaskarerinsed	0	14	0	0	aaaaaaaaaaaaaa	1	ffflfladedsednsed	0
temperature)	0	11	0	1	aaaaaaaaaaa	1	tttetem)e)re)ure)	0
Theresultingyellow	1	17	0	0	Aaaaaaaaaaaaaaaaaa	1	TTThThewowlowllow	0
allowedtowarmto20	0	15	2	0	aaaaaaaaaaaaaaa00	1	aaalall020o20to20	0
,Teflon-coatedmagneticstirbar	1	26	0	1	Aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	,,,T,Terarbarrbar	0
to-73°C	1	2	2	1	aa00A	1	tttoto-C°C3°C73°C	0
trimethylorthoformateCLASSV92P0013	7	21	6	0	aaaaaaaaaaaaaaaaaaaaaAAAAAA00A0000	1	tttrtri3130130013	0
thedesired	0	10	0	0	aaaaaaaaaa	1	ttththededredired	0
andthereaction	0	14	0	0	aaaaaaaaaaaaaa	1	aaanandnoniontion	0
9)	0	0	1	1	0	0		0
V92P0013S1909913	3	0	13	0	A00A0000A0000000	1	VVV9V923139139913	0
CLASSV92P0013S1567	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA7675671567	0
aretransferredtoa	0	17	0	0	aaaaaaaaaaaaaaaaa	1	aaarareaoatoadtoa	0
mL	1	1	0	0	aA	0		0
2769NaOHCLASSV92P0013	10	1	10	0	0000AaAAAAAAAA00A0000	1	22272763130130013	0
20122020HC	2	0	8	0	00000000AA	1	2220201CHC0HC20HC	0
flaskequippedwitha30	0	18	2	0	aaaaaaaaaaaaaaaaaa00	1	ffflfla030a30ha30	0
27992804waterCLASSV92P0013	7	5	14	0	00000000aaaaaAAAAAA00A0000	1	22272793130130013	0
glass	0	5	0	0	aaaaa	1	ggglglasssasslass	0
warm	0	4	0	0	aaaa	1	wwwawarmrmarmwarm	0
V92P0013S12447	3	0	11	0	A00A0000A00000	1	VVV9V927474472447	0
20832087Et2OCLASSV92P0013	9	1	15	0	00000000Aa0AAAAAAA00A0000	1	22202083130130013	0
organic	0	7	0	0	aaaaaaa	1	ooororgcicnicanic	0
)(Note8)	1	3	1	1	Aaaa0	1	)))()(N)8)e8)te8)	0
aluminumpowder	0	14	0	0	aaaaaaaaaaaaaa	1	aaalalurerderwder	0
,anddistilled	0	12	0	1	aaaaaaaaaaaa	1	,,,a,andedledlled	0
mixtureisheatedatreflux	0	23	0	0	aaaaaaaaaaaaaaaaaaaaaaa	1	mmmimixxuxluxflux	0
.Thedarkgreen-brown	1	16	0	1	Aaaaaaaaaaaaaaaaa	1	...T.Thnwnownrown	0
ratethatmaintains	0	17	0	0	aaaaaaaaaaaaaaaaa	1	rrraratsnsinsains	0
propargylbromide(	0	16	0	1	aaaaaaaaaaaaaaaa	1	ppprpro(e(de(ide(	0
100-mLportionofEt2O	3	11	4	1	000aAaaaaaaaaaAa0A	1	1110100O2Ot2OEt2O	0
room	0	4	0	0	aaaa	1	rrroroomomoomroom	0
mm	0	2	0	0	aa	0		0
transferredtoa100-mL,	1	15	3	1	aaaaaaaaaaaaaa000aA	1	tttrtra,L,mL,-mL,	0
additionfunnel	0	14	0	0	aaaaaaaaaaaaaa	1	aaadaddlelnelnnel	0
(0.220g,	0	1	4	1	0000a	1	(((0(0.,g,0g,20g,	0
cannulatoa1-L,	1	10	1	1	aaaaaaaaaa0A	1	cccacan,L,-L,1-L,	0
Thepropargyl	1	11	0	0	Aaaaaaaaaaaa	1	TTThThelylgylrgyl	0
34-35°Cthrough	1	7	4	1	0000Aaaaaaaa	1	333434-hghughough	0
arm.	0	3	0	1	aaa	1	aaararm.m.rm.arm.	0
contentof	0	9	0	0	aaaaaaaaa	1	cccoconfoftofntof	0
oftheresidualsolventis	0	22	0	0	aaaaaaaaaaaaaaaaaaaaaa	1	ooofoftsistisntis	0
acetoneCLASSV92P0013	7	7	6	0	aaaaaaaAAAAAA00A0000	1	aaacace3130130013	0
)(77-79	0	0	4	1	0000	1	)))()(7979-797-79	0
bp62-67	0	2	4	1	aa0000	1	bbbpbp6767-672-67	0
4)andthenallowed	0	14	1	1	0aaaaaaaaaaaaaa	1	444)4)adedwedowed	0
supernatantsolution	0	19	0	0	aaaaaaaaaaaaaaaaaaa	1	sssusupnoniontion	0
a1-L,three-necked,	1	12	1	1	a0Aaaaaaaaaaaa	1	aaa1a1-,d,ed,ked,	0
4,4-dimethoxybut-1-yneCLASSV92P0013	7	15	9	1	00aaaaaaaaaaaa0aaaAAAAAA00A0000	1	444,4,43130130013	0
160mLofdeionizedwater	1	17	3	0	000aAaaaaaaaaaaaaaaaa	1	1116160rerterater	0
allowtheexcess	0	14	0	0	aaaaaaaaaaaaaa	1	aaalallsssesscess	0
,andanitrogeninlet	0	17	0	1	aaaaaaaaaaaaaaaaa	1	,,,a,antetletnlet	0
4mL(bp20-62	1	3	5	1	0aAaa0000	1	444m4mL262-620-62	0
intheoriginaldistillationflask	0	30	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	iiinintkskasklask	0
,300mmHg	1	3	3	1	000aaAa	1	,,,3,30gHgmHgmmHg	0
23682373	0	0	8	0	00000000	1	22232363733732373	0
10)in30	0	2	4	1	00aa00	1	111010)030n30in30	0
x8mmTeflon-coated	1	14	1	1	a0aaAaaaaaaaaaaa	1	xxx8x8mdedtedated	0
rubberseptum,a125-mL	1	14	3	1	aaaaaaaaaaaaa000aA	1	rrrurubLmL-mL5-mL	0
combinedorganiclayerarewashed	0	29	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	cccocomdedhedshed	0
arewashed	0	9	0	0	aaaaaaaaa	1	aaararededhedshed	0
theresidualsolvent	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	ttththetntentvent	0
transferredtoa25-mL	1	15	2	1	aaaaaaaaaaaaaa00aA	1	tttrtraLmL-mL5-mL	0
ofthe	0	5	0	0	aaaaa	1	ooofoftehethefthe	0
theinternaltemperatureofthe	0	27	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ttththeehethefthe	0
flaskcontaininga13x	0	17	2	0	aaaaaaaaaaaaaaaa00a	1	ffflflax3x13xa13x	0
warmto20°C	1	6	2	0	aaaaaa00A	1	wwwawarC°C0°C20°C	0
volatilesolvent	0	15	0	0	aaaaaaaaaaaaaaa	1	vvvovoltntentvent	0
50minwhiletheinternal	0	19	2	0	00aaaaaaaaaaaaaaaaaaa	1	555050mlalnalrnal	0
30x15mm,	0	3	4	1	00a00aa	1	333030x,m,mm,5mm,	0
140mL),	1	1	3	1	000aA	1	1114140,),L),mL),	0
liquid(Note12	1	9	2	1	aaaaaaAaaa00	1	llliliq212e12te12	0
aretransferredtoa1-L	1	17	1	1	aaaaaaaaaaaaaaaaa0A	1	aaarareL-L1-La1-L	0
23682373waterCLASS	5	5	8	0	00000000aaaaaAAAAA	1	2223236SSSASSLASS	0
thermocoupletemperatureprobe	0	28	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ttththeebeoberobe	0
°Cover	1	4	0	0	Aaaaa	1	°°°C°Corerverover	0
2020HC(OMe	4	1	4	1	0000AAAAa	1	2220202eMeOMe(OMe	0
additionfunnelover50	0	18	2	0	aaaaaaaaaaaaaaaaaa00	1	aaadadd050r50er50	0
A	1	0	0	0	A	0		0
removedfromtherubberseptum	0	26	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaa	1	rrreremmumtumptum	0
combinedtoprovidea	0	18	0	0	aaaaaaaaaaaaaaaaaa	1	cccocomaeadeaidea	0
thereactionflask	0	16	0	0	aaaaaaaaaaaaaaaa	1	ttththekskasklask	0
trimethylorthoformate	0	21	0	0	aaaaaaaaaaaaaaaaaaaaa	1	tttrtrieteatemate	1
heatedat	0	8	0	0	aaaaaaaa	1	hhheheatatdatedat	0
isheatedatreflux	0	16	0	0	aaaaaaaaaaaaaaaa	1	iiisishxuxluxflux	0
arerinsedwithtwo100-mL	1	17	3	1	aaaaaaaaaaaaaaaa000aA	1	aaarareLmL-mL0-mL	0
trimethylorthoformate(HC(	2	21	0	1	aaaaaaaaaaaaaaaaaaaaaAA	1	tttrtri(C(HC((HC(	0
567571Et2OCLASS	7	1	7	0	000000Aa0AAAAAA	1	5556567SSSASSLASS	0
andfilteredthroughfilter	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	aaanandrerterlter	0
mol%)(Note	1	6	0	1	aaaAaaa	1	mmmomoleteoteNote	0
ofapproximately40mLby	1	18	2	0	aaaaaaaaaaaaaaa00aAaa	1	ooofofaybyLbymLby	0
CLASSV92P0013S11588	8	0	11	0	AAAAAA00A0000A00000	1	CCCLCLA8885881588	0
928945propargyl	0	9	6	0	000000aaaaaaaaa	1	9992928lylgylrgyl	0
transferredtoa25-mL,	1	15	2	1	aaaaaaaaaaaaaa00aA	1	tttrtra,L,mL,-mL,	0
90°Coilbath	1	7	2	0	00Aaaaaaaa	1	999090°hthathbath	0
CLASSV92P0013S12691	8	0	11	0	AAAAAA00A0000A00000	1	CCCLCLA1916912691	0
equiv)(Note	1	8	0	1	aaaaaAaaa	1	eeeqequeteoteNote	0
)3CLASS	5	0	1	1	0AAAAA	1	)))3)3CSSSASSLASS	0
gentlereflux(seephoto	0	20	0	1	aaaaaaaaaaaaaaaaaaaa	1	gggegenotootohoto	0
).V92P0013S11956	3	0	11	1	A00A0000A00000	1	))).).V6569561956	0
CLASSV92P0013S1183	8	0	10	0	AAAAAA00A0000A0000	1	CCCLCLA3831831183	0
funnelfittedwitha	0	17	0	0	aaaaaaaaaaaaaaaaa	1	fffufunahathaitha	0
381HgCl2CLASSV92P0013	9	2	10	0	000AaAa0AAAAAA00A0000	1	33383813130130013	0
anacetone/dryicebath	0	19	0	1	aaaaaaaaaaaaaaaaaaa	1	aaananahthathbath	0
rubberseptum,anda	0	16	0	1	aaaaaaaaaaaaaaaa	1	rrrurubadandaanda	0
14.3-14.6gof4,4-dimethoxybut-1-yne	0	18	9	1	000000aaa00aaaaaaaaaaaa0aaa	1	111414.eneyne-yne	0
to75	0	2	2	0	aa00	1	tttoto7575o75to75	0
(internaltemperature)for	0	22	0	1	aaaaaaaaaaaaaaaaaaaaaa	1	(((i(inrorfor)for	0
stirbar.Thesolution	1	17	0	1	aaaaaaaAaaaaaaaaaa	1	ssststinoniontion	0
)3)(	0	0	1	1	0	1	)))3)3)()(3)()3)(	0
Thecannula	1	9	0	0	Aaaaaaaaaa	1	TTThThealaulanula	0
septumfittedwithathermocouple	0	29	0	0	aaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	sssesepelepleuple	0
pressure-equalizingadditionfunnelfittedwith	0	42	0	1	aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	1	ppprprehthithwith	0
distillationat34-35°C	1	14	4	1	aaaaaaaaaaaaaa0000A	1	dddidisC°C5°C35°C	0
Thecombinedorganic	1	17	0	0	Aaaaaaaaaaaaaaaaaa	1	TTThThecicnicanic	0
over	0	4	0	0	aaaa	1	ooovovererverover	0
25.1g,	0	1	3	1	000a	1	222525.,g,1g,.1g,	0
equiv)andHgCl2	2	10	1	1	aaaaaaaaAaAa0	1	eeeqequ2l2Cl2gCl2	0
43351CLASS	5	0	5	0	00000AAAAA	1	4443433SSSASSLASS	0
HgCl2(0.220	2	2	5	1	AaAa00000	1	HHHgHgC020220.220	0
cooledto-73	0	8	2	1	aaaaaaaa00	1	cccocoo373-73o-73	0
subsequentlythe	0	15	0	0	aaaaaaaaaaaaaaa	1	sssusubehetheythe	0
x100mL),	1	2	3	1	a000aA	1	xxx1x10,),L),mL),	0
collected(seephoto	0	17	0	1	aaaaaaaaaaaaaaaaa	1	cccocolotootohoto	0
equiv)and	0	8	0	1	aaaaaaaa	1	eeeqequdndand)and	0
CLASSV92P0013S124472454	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA4544542454	0
Synthesis	1	8	0	0	Aaaaaaaaa	1	SSSySynsissisesis	0
and160mLofdeionized	1	15	3	0	aaa000aAaaaaaaaaaaa	1	aaananddedzedized	0
1.5equiv)	0	5	2	1	00aaaaa	1	111.1.5)v)iv)uiv)	0
cannulato	0	9	0	0	aaaaaaaaa	1	cccacanotoatolato	0
945propargylbromideCLASSV92P0013	7	16	9	0	000aaaaaaaaaaaaaaaaAAAAAA00A0000	1	99949453130130013	0
15881596nitrogen	0	8	8	0	00000000aaaaaaaa	1	1115158nengenogen	0
withtheforerun	0	14	0	0	aaaaaaaaaaaaaa	1	wwwiwitnunrunerun	0
,	0	0	0	1		0		0
outat20	0	5	2	0	aaaaa00	1	ooouout020t20at20	0
inan	0	4	0	0	aaaa	1	iiininanannaninan	0
2373waterCLASSV92P0013S1	8	5	11	0	0000aaaaaAAAAAA00A0000A0	1	22232371S13S113S1	0
Thedarkbrown	1	11	0	0	Aaaaaaaaaaaa	1	TTThThenwnownrown	0
asolutionof	0	11	0	0	aaaaaaaaaaa	1	aaasasofofnofonof	0
°Cthrough	1	7	0	0	Aaaaaaaa	1	°°°C°Cthghughough	0
temperaturewater	0	16	0	0	aaaaaaaaaaaaaaaa	1	tttetemrerterater	0
andthewashingarecombined	0	24	0	0	aaaaaaaaaaaaaaaaaaaaaaaa	1	aaananddednedined	0
CLASSV92P0013S127652769	8	0	15	0	AAAAAA00A0000A000000000	1	CCCLCLA9697692769	0
V92P0013S126912695Et2O	5	1	16	0	A00A0000A000000000Aa0A	1	VVV9V92O2Ot2OEt2O	0
x100mL	1	2	3	0	a000aA	1	xxx1x10LmL0mL00mL	0
then	0	4	0	0	aaaa	1	ttththenenhenthen	0
5MaqueousNaOH	4	8	1	0	0AaaaaaaaAaAA	1	555M5MaHOHaOHNaOH	0
totalyieldof14.3-14.6g	0	13	6	1	aaaaaaaaaaaa000000a	1	tttototg6g.6g4.6g	0
avolume	0	7	0	0	aaaaaaa	1	aaavavoemeumelume	0
containingthe	0	13	0	0	aaaaaaaaaaaaa	1	cccoconehethegthe	0
4,4-dimethoxybut-1-yne(1	0	15	4	1	00aaaaaaaaaaaa0aaa0	1	444,4,41(1e(1ne(1	0
19882010trimethylorthoformateCLASS	5	21	8	0	00000000aaaaaaaaaaaaaaaaaaaaaAAAAA	1	1119198SSSASSLASS	0
.Afterthe	1	7	0	1	Aaaaaaaa	1	...A.Afehetherthe	0
portionofEt2O	2	10	1	0	aaaaaaaaaAa0A	1	pppoporO2Ot2OEt2O	0
mmHg)arecollected.	1	15	0	1	aaAaaaaaaaaaaaaa	1	mmmmmmH.d.ed.ted.	0
mmHg)arecollected(	1	15	0	1	aaAaaaaaaaaaaaaa	1	mmmmmmH(d(ed(ted(	0
28762881K2CO3CLASSV92P0013	10	0	16	0	00000000A0AA0AAAAAA00A0000	1	22282873130130013	0
